label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Hah,0.7535977959632874,0.7619273066520691,-7.687340257689357e-07,0.6470701098442078,0.6895598769187927,0.0871049985289573,0.537967324256897,0.6228052377700806,0.1244561001658439,0.450323611497879,0.6099063158035278,0.1347525268793106,0.367009699344635,0.6224201321601868,0.1364679038524627,0.5446012020111084,0.5559321045875549,0.0943528562784195,0.3937094211578369,0.5729866027832031,0.0746380314230918,0.2718402743339538,0.6146400570869446,0.0471921078860759,0.1773239970207214,0.6562237739562988,0.0215742792934179,0.542506754398346,0.5652604103088379,0.0164677165448665,0.3609838783740997,0.5938296318054199,-0.0150770498439669,0.2424747943878173,0.6416029930114746,-0.0605217553675174,0.1525084972381591,0.6808507442474365,-0.0966508761048317,0.5421591997146606,0.5843695402145386,-0.0612107850611209,0.3589375615119934,0.6123702526092529,-0.1028935834765434,0.2413040697574615,0.6567392349243164,-0.1391865462064743,0.1535774171352386,0.6889604926109314,-0.1648641973733902,0.5421960353851318,0.6133097410202026,-0.1324815452098846,0.383711963891983,0.6226771473884583,-0.1820742487907409,0.2820156812667846,0.6478170156478882,-0.211727112531662,0.2061719894409179,0.6656566262245178,-0.2329888641834259
Sheen,0.4860410690307617,0.98058819770813,7.867514000281517e-07,0.3089557290077209,0.910346269607544,-0.1060156896710395,0.2200379967689514,0.7848299741744995,-0.1609363406896591,0.2375868260860443,0.6647278666496277,-0.2044235616922378,0.2538557350635528,0.5539584159851074,-0.2462799847126007,0.3740143477916717,0.601830780506134,-0.110979251563549,0.3189539909362793,0.4376504421234131,-0.1908448785543441,0.2879867553710937,0.3316285312175751,-0.253647118806839,0.2711030840873718,0.2404978275299072,-0.2994985282421112,0.507426917552948,0.5919013023376465,-0.1144427806138992,0.5008906126022339,0.4053489565849304,-0.1860839277505874,0.4974117577075958,0.2857657670974731,-0.247793048620224,0.4961112141609192,0.185090571641922,-0.2922544777393341,0.619898796081543,0.6238870024681091,-0.1304585188627243,0.6570764780044556,0.4548181593418121,-0.2061832547187805,0.6725841164588928,0.3485679030418396,-0.2594974935054779,0.6796400547027588,0.2559697329998016,-0.2953221499919891,0.723952054977417,0.6881990432739258,-0.1551356613636016,0.7919920682907104,0.5665050745010376,-0.2234127521514892,0.8247064352035522,0.483717143535614,-0.2564844787120819,0.8419560194015503,0.406739592552185,-0.277935653924942
Theh,0.4907083809375763,1.009087324142456,1.2827101727452828e-06,0.5887249708175659,0.947009801864624,-0.1295806616544723,0.6053250432014465,0.8360595703125,-0.1755771040916443,0.488152414560318,0.7541161179542542,-0.1985656470060348,0.3620201051235199,0.7043389678001404,-0.2225224524736404,0.5207242369651794,0.6493723392486572,-0.1051465794444084,0.4925786852836609,0.5035726428031921,-0.1522074788808822,0.4586404860019684,0.4169561862945556,-0.194183811545372,0.4199034869670868,0.3386042714118957,-0.2261063009500503,0.4194478392601013,0.6583105325698853,-0.0822391435503959,0.3823454976081848,0.5038295984268188,-0.1363362520933151,0.3536045253276825,0.4097505509853363,-0.1817941963672638,0.3245123028755188,0.3239835202693939,-0.20694001019001,0.3364284634590149,0.698339581489563,-0.0701470375061035,0.2957923710346222,0.5520331859588623,-0.1576747745275497,0.2769289314746856,0.4635018706321716,-0.2085837125778198,0.2571638226509094,0.3783745169639587,-0.2327221482992172,0.2685303390026092,0.7700179815292358,-0.0651531442999839,0.2382783740758896,0.6721799969673157,-0.1529906243085861,0.2918902635574341,0.7169303894042969,-0.1599369645118713,0.3493180572986603,0.7730861306190491,-0.1514977216720581
Kaf,0.413394033908844,0.9396932721138,8.352114946319489e-07,0.2715062797069549,0.8658386468887329,-0.0830997750163078,0.2091870605945587,0.7426619529724121,-0.1233189776539802,0.3079907596111297,0.6332550048828125,-0.1558380275964737,0.4515721201896667,0.6145967245101929,-0.1833128929138183,0.2533907890319824,0.5613037943840027,-0.0436980240046978,0.2635045051574707,0.4152582883834839,-0.0812514647841453,0.2807057499885559,0.332338273525238,-0.126180425286293,0.2937439680099487,0.2605240941047668,-0.165811538696289,0.3674797415733337,0.5498994588851929,-0.0407953783869743,0.3752436637878418,0.3898658156394958,-0.06273053586483,0.3843474984169006,0.2999457418918609,-0.0958415046334266,0.3821958005428314,0.2190087139606475,-0.1262176781892776,0.4628503620624542,0.5717509388923645,-0.0492492690682411,0.4713248908519745,0.430477887392044,-0.0674964636564254,0.4698056280612945,0.3458286225795746,-0.0865153148770332,0.4648544788360595,0.2745350301265716,-0.1069999784231185,0.5648967027664185,0.6207780241966248,-0.0696950927376747,0.5688391327857971,0.5125393867492676,-0.0856112614274025,0.5662917494773865,0.4472907781600952,-0.0899752154946327,0.56144779920578,0.3918944597244262,-0.0970270559191703
Sheen,0.4307188391685486,0.9748822450637816,1.7231247966265073e-06,0.6134254336357117,0.9086542129516602,-0.1209071204066276,0.7086471915245056,0.7595558166503906,-0.1624805331230163,0.7580533623695374,0.622389554977417,-0.1887057274580001,0.8417937755584717,0.5284907817840576,-0.213672399520874,0.638829231262207,0.5951433181762695,-0.1088100224733352,0.7132964134216309,0.4456040859222412,-0.1757885962724685,0.750282883644104,0.3437885642051697,-0.2277511060237884,0.7731755971908569,0.2562495172023773,-0.2685239017009735,0.5081195831298828,0.5729896426200867,-0.098147340118885,0.553276777267456,0.4037310183048248,-0.1632527261972427,0.5856726765632629,0.2834887504577636,-0.2185775190591812,0.6100966334342957,0.1812821924686432,-0.2602385580539703,0.3762049376964569,0.5976406335830688,-0.1027372926473617,0.3552051186561584,0.4392780661582947,-0.1847420036792755,0.3516419231891632,0.3288538455963135,-0.2544707953929901,0.3571402430534363,0.2344107329845428,-0.3013401627540588,0.2456898391246795,0.6565021872520447,-0.1158721297979354,0.1518126428127288,0.5491073131561279,-0.2066706717014312,0.0878051221370697,0.479827880859375,-0.2643225193023681,0.0381458103656768,0.4063633382320404,-0.3027115762233734
Al,0.6414216756820679,0.9793357849121094,2.0120983208471444e-06,0.4406681656837463,0.9079492092132568,-0.0736830458045005,0.3090415596961975,0.7436782121658325,-0.0969519540667533,0.2340251207351684,0.6075807809829712,-0.120828203856945,0.1346836686134338,0.5436187982559204,-0.1432812362909317,0.4834808707237243,0.5957815647125244,-0.0580853633582592,0.4457753598690033,0.4299691319465637,-0.1207171455025672,0.423183411359787,0.3249808549880981,-0.1672765463590622,0.4092430472373962,0.2307608127593994,-0.2057062834501266,0.6197169423103333,0.5926796197891235,-0.0792661309242248,0.6469348669052124,0.4134625196456909,-0.1654054373502731,0.6465585827827454,0.2937993705272674,-0.2349903881549835,0.6571972966194153,0.1892285346984863,-0.280079185962677,0.7436232566833496,0.6366323828697205,-0.1066907718777656,0.817413330078125,0.498618334531784,-0.2303859591484069,0.7565799951553345,0.603243887424469,-0.2504748106002807,0.712369441986084,0.692911684513092,-0.2363058626651764,0.8579896688461304,0.7106714248657227,-0.1379922777414322,0.9056289792060852,0.6491641402244568,-0.2575077414512634,0.8579176664352417,0.7139021158218384,-0.2706930637359619,0.8178709149360657,0.7712469100952148,-0.2568820416927337
Sheen,0.4530019164085388,0.8097223043441772,1.4398190160136437e-06,0.6078290939331055,0.7374989986419678,-0.0806225165724754,0.685008704662323,0.6095475554466248,-0.099639393389225,0.688408374786377,0.4939857423305511,-0.1094797998666763,0.6962836980819702,0.4060441553592682,-0.1170875430107116,0.5764901638031006,0.4755287766456604,-0.0556516498327255,0.6290419101715088,0.343431293964386,-0.1030954420566558,0.6603411436080933,0.2597435712814331,-0.1410472691059112,0.6842939257621765,0.1868015825748443,-0.1685096025466919,0.4591315686702728,0.4647798836231231,-0.047726921737194,0.4677647352218628,0.3127971291542053,-0.0904604271054267,0.4752832651138305,0.2157843112945556,-0.1270243674516677,0.4799644351005554,0.1340787410736084,-0.1520495116710662,0.3578404188156128,0.4899446070194244,-0.0509258918464183,0.3161320388317108,0.3585184216499328,-0.1005508974194526,0.3006195425987243,0.2705972194671631,-0.1376389414072036,0.2912439703941345,0.1928400993347168,-0.1609468013048172,0.268081396818161,0.5431618094444275,-0.0612698681652545,0.2257468104362487,0.4432705342769623,-0.1109980642795562,0.203541874885559,0.3781780004501343,-0.1357771009206771,0.1875759065151214,0.3130871057510376,-0.1502372473478317
Sheen,0.6045534610748291,0.9720768332481384,1.4685458609164923e-06,0.7859044075012207,0.9018608927726746,-0.0869512185454368,0.8709363341331482,0.7576516270637512,-0.1151957511901855,0.8819609880447388,0.6152406930923462,-0.134620726108551,0.8995788097381592,0.5202741622924805,-0.1521108895540237,0.7479096055030823,0.5727653503417969,-0.0712882131338119,0.8375888466835022,0.4235951900482178,-0.124374583363533,0.8827979564666748,0.3120864033699035,-0.1637839823961258,0.9095441102981568,0.2264975607395172,-0.1917784214019775,0.6046609282493591,0.5519136786460876,-0.0681895688176155,0.6139026880264282,0.3731194138526916,-0.1057009249925613,0.6115378141403198,0.2574902176856994,-0.1286136507987976,0.5997406244277954,0.1612581014633178,-0.1424753963947296,0.4799602925777435,0.5748416185379028,-0.0777112171053886,0.4199983477592468,0.4103177189826965,-0.1326078176498413,0.393509566783905,0.2979294061660766,-0.1702779978513717,0.3686433434486389,0.2076623141765594,-0.1919629275798797,0.3660586178302765,0.6417965888977051,-0.0948348417878151,0.2304876148700714,0.5330106616020203,-0.1678659319877624,0.1438305079936981,0.4581847786903381,-0.2041397243738174,0.0735207498073577,0.3868044912815094,-0.2205579876899719
Sheen,0.465578556060791,0.9498778581619264,1.6327745697708451e-06,0.6503454446792603,0.8652139902114868,-0.0884288102388382,0.7332611680030823,0.7096532583236694,-0.1054743751883506,0.7694913148880005,0.5655114650726318,-0.1136227175593376,0.8281677961349487,0.4688887000083923,-0.1175514310598373,0.6504005193710327,0.5563162565231323,-0.0306056775152683,0.7463692426681519,0.4119572043418884,-0.066907562315464,0.7982410192489624,0.311345636844635,-0.0998326763510704,0.8301188349723816,0.2299799025058746,-0.1274144351482391,0.5197611451148987,0.529726505279541,-0.0224980935454368,0.5315001010894775,0.3476764559745788,-0.0545880794525146,0.5400261282920837,0.2311575710773468,-0.0865194499492645,0.536561906337738,0.1396014988422393,-0.1089525297284126,0.3994750380516052,0.5480082631111145,-0.029610926285386,0.3393377661705017,0.3863717317581177,-0.0810051187872886,0.3113901019096374,0.2786165475845337,-0.128045380115509,0.2875049710273742,0.1840471923351287,-0.1584414839744568,0.2895077466964721,0.6017642021179199,-0.0447105281054973,0.2129843533039093,0.4864806234836578,-0.1073278039693832,0.1677277386188507,0.4080397486686706,-0.1456154882907867,0.1340023279190063,0.3270032703876495,-0.1692806333303451
Waw,1.0119132995605469,0.3749716579914093,-2.276666691614082e-06,0.7684599161148071,0.4681432247161865,-0.1447811126708984,0.5038710236549377,0.4847029447555542,-0.1981325298547744,0.2940574586391449,0.522828221321106,-0.2260694652795791,0.2038601487874984,0.5947624444961548,-0.2378447651863098,0.4350862503051758,0.2253084182739257,-0.1030998080968856,0.1489194631576538,0.324246346950531,-0.1462733149528503,0.22892527282238,0.4170699119567871,-0.1758411228656768,0.3571187257766723,0.4541055560111999,-0.1857717484235763,0.436302125453949,0.1855529397726059,-0.0322570279240608,0.1600729078054428,0.311513751745224,-0.1007939577102661,0.2649940550327301,0.4078555703163147,-0.1319386959075927,0.3929775655269623,0.4267215728759765,-0.1354645937681198,0.4492825269699096,0.1789580285549163,0.0296888425946235,0.1957477927207946,0.3044122755527496,-0.0311855394393205,0.2730129361152649,0.3908092975616455,-0.0503610000014305,0.3987495899200439,0.4090492129325866,-0.0435359589755535,0.4590222835540771,0.1957176029682159,0.0820075869560241,0.2527433931827545,0.2851127982139587,0.0335842929780483,0.2991936802864074,0.3525714874267578,0.0251202955842018,0.41218101978302,0.3724551200866699,0.0392983444035053
Ain,1.0361915826797483,0.7760284543037415,1.83922736596287e-07,1.016283631324768,0.6406053900718689,0.035792201757431,0.8915951251983643,0.5544582009315491,0.0313949026167392,0.7437774538993835,0.5522593259811401,0.0220659971237182,0.6377544403076172,0.5863018035888672,0.0022246197331696,0.8311264514923096,0.5220929980278015,-0.0435106270015239,0.6222946643829346,0.4861916601657867,-0.0411956496536731,0.514175295829773,0.4763335287570953,-0.042529460042715,0.430928111076355,0.4638672471046448,-0.0476353578269481,0.7788736820220947,0.5991374850273132,-0.0688376799225807,0.5627350211143494,0.550870954990387,-0.0627402812242508,0.4439433515071869,0.5221988558769226,-0.0663169398903846,0.3513558804988861,0.505912721157074,-0.0782638862729072,0.7415157556533813,0.6823611259460449,-0.0802966058254242,0.6000009775161743,0.6460586786270142,-0.0638659223914146,0.6674349308013916,0.6519732475280762,-0.0477842129766941,0.7264440059661865,0.6611390709877014,-0.0435827262699604,0.7253461480140686,0.7599812150001526,-0.0868647471070289,0.633262038230896,0.7091777920722961,-0.0658600628376007,0.6839436888694763,0.7128602862358093,-0.0318007133901119,0.7317534685134888,0.7220132946968079,-0.0108640901744365
Sheen,0.5754665732383728,0.9722302556037904,1.951749482032028e-06,0.7398015260696411,0.8718211650848389,-0.1266140043735504,0.8098405003547668,0.7188239097595215,-0.1877875477075576,0.7849547863006592,0.5731881260871887,-0.2344634085893631,0.7918584942817688,0.446282297372818,-0.2824739813804626,0.6447793841362,0.5720733404159546,-0.1534331440925598,0.6969466209411621,0.3910611271858215,-0.2573492228984833,0.7140591144561768,0.2703193724155426,-0.3295149505138397,0.7224498987197876,0.1673276424407959,-0.3789958357810974,0.4927932024002075,0.5792319774627686,-0.1516599804162979,0.468460351228714,0.3829238414764404,-0.2501182854175567,0.4533233046531677,0.2492714524269104,-0.3196090757846832,0.437687486410141,0.1335492432117462,-0.3674648702144623,0.3657370805740356,0.6324018836021423,-0.1631459295749664,0.304341197013855,0.4565555453300476,-0.2679358422756195,0.2840883433818817,0.3380551934242248,-0.3331933617591858,0.270334780216217,0.2334535717964172,-0.3731477260589599,0.2563893496990204,0.7226337194442749,-0.1828168034553527,0.1616419851779937,0.6004725694656372,-0.2877677083015442,0.1053484976291656,0.5108256340026855,-0.3421914577484131,0.0585458278656005,0.4189877212047577,-0.3742660880088806
Kaf,0.5623728632926941,0.843036413192749,1.037856009133975e-06,0.6668878197669983,0.7521609663963318,-0.07221619784832,0.6550933122634888,0.6134201884269714,-0.0819695517420768,0.5242953300476074,0.5573732852935791,-0.084006942808628,0.4110332429409027,0.58894944190979,-0.0828832909464836,0.5577219128608704,0.4920719265937805,-0.000762123207096,0.4988309741020202,0.3725948333740234,-0.0178663786500692,0.454131543636322,0.3013575673103332,-0.0461344122886657,0.4108207821846008,0.2413966059684753,-0.0710531026124954,0.463643878698349,0.5031014680862427,0.0074123963713645,0.4054442644119262,0.3757764399051666,-0.0034568947739899,0.368895024061203,0.2935714721679687,-0.0341925881803035,0.3366087079048157,0.2258325815200805,-0.0578056089580059,0.3941037058830261,0.5380203127861023,0.0035858121700584,0.3351799547672272,0.4200114011764526,-0.0130868991836905,0.3102099895477295,0.3399907350540161,-0.0458078160881996,0.2865269780158996,0.2769157290458679,-0.0683203637599945,0.3369401097297668,0.5904632210731506,-0.0091888513416051,0.2905946969985962,0.4923204481601715,-0.0250759162008762,0.2744721174240112,0.4271751642227173,-0.0376537516713142,0.262784332036972,0.3696745336055755,-0.0475252047181129
nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khah,0.5385461449623108,0.4577724933624267,-1.172163706542051e-06,0.4465987086296081,0.4119798541069031,0.017790513113141,0.4008729457855224,0.3384749591350555,0.0276438929140567,0.3864083588123321,0.2823937535285949,0.029754314571619,0.3922891616821289,0.2421263754367828,0.0290325824171304,0.4468668103218078,0.2580427825450897,0.0217846781015396,0.3568813502788543,0.28289395570755,0.0085973553359508,0.2982537150382995,0.3072163462638855,-0.0060481317341327,0.2502990365028381,0.3264244496822357,-0.017003733664751,0.48281991481781,0.2567259073257446,-0.0040851151570677,0.3626345098018646,0.2938877642154693,-0.0139851132407784,0.2965388894081116,0.3153972625732422,-0.0299183428287506,0.239768236875534,0.3374117016792297,-0.0426929481327533,0.5082149505615234,0.27525794506073,-0.0308035667985677,0.3783652782440185,0.3065146207809448,-0.0504423789680004,0.3087045848369598,0.3246044516563415,-0.0591906495392322,0.2525206506252289,0.3403002023696899,-0.0635621100664138,0.5241703987121582,0.3122220337390899,-0.0568360760807991,0.4193976521492004,0.3156424760818481,-0.0815156102180481,0.3578371405601501,0.315202534198761,-0.0883446261286735,0.3017221689224243,0.3155329525470733,-0.0886382311582565
Sad,0.4170400500297546,0.6915489435195923,-1.2510463420767335e-06,0.6035972237586975,0.6371769905090332,-0.0682731196284294,0.7629259824752808,0.5417504906654358,-0.0770461186766624,0.7991126775741577,0.4056348204612732,-0.0754511207342147,0.7651135921478271,0.3107603788375854,-0.0488147400319576,0.6845218539237976,0.385349690914154,-0.0129215838387608,0.6805005073547363,0.2848879694938659,-0.1009946838021278,0.6620482206344604,0.3994432389736175,-0.1420934051275253,0.6642279624938965,0.4461211264133453,-0.1534027606248855,0.5603368878364563,0.3831256628036499,-0.0011017128126695,0.5555769205093384,0.2837969064712524,-0.099796138703823,0.5596140027046204,0.4223267734050751,-0.1230619326233863,0.5657254457473755,0.4560024738311767,-0.1164104267954826,0.4474882781505584,0.3927360773086548,-0.0029384607914835,0.4440827965736389,0.2998978793621063,-0.0994656533002853,0.4536610841751098,0.4329620599746704,-0.0637858659029007,0.4606291651725769,0.4688161015510559,-0.0135353971272706,0.3294182121753692,0.4114479720592499,-0.0098387617617845,0.3371885418891907,0.3503038585186004,-0.0593284294009208,0.3629868030548095,0.4387816786766052,-0.0221102051436901,0.3686451911926269,0.4678507447242737,0.0229248944669961
Teh,0.597295343875885,0.4872192144393921,1.1130707662232453e-06,0.6623961925506592,0.4645248651504516,-0.076999731361866,0.6763967275619507,0.4119982421398163,-0.1197535768151283,0.6181594133377075,0.3779661059379577,-0.1568523496389389,0.536413311958313,0.3594126105308532,-0.1933401823043823,0.6340998411178589,0.2982287406921386,-0.0928235575556755,0.615105152130127,0.2089489102363586,-0.1491264700889587,0.5978162884712219,0.1540001630783081,-0.1859605610370636,0.5813348889350891,0.1014813035726547,-0.2092806994915008,0.566770613193512,0.2986749410629272,-0.0919462591409683,0.5491204261779785,0.1942343115806579,-0.1516716629266739,0.5342117547988892,0.1303393393754959,-0.1884010136127472,0.5230305790901184,0.0720966607332229,-0.2071792334318161,0.5099271535873413,0.3239988982677459,-0.0963746756315231,0.4878868162631988,0.2644526362419128,-0.1767955124378204,0.5097521543502808,0.3310417532920837,-0.182939663529396,0.5269953012466431,0.3808573484420776,-0.1646044254302978,0.4650953412055969,0.367118775844574,-0.1060961112380027,0.4383044838905334,0.329790711402893,-0.1708081662654876,0.4731093347072601,0.3689440190792084,-0.1657182276248932,0.5050042271614075,0.4049060046672821,-0.1459254175424575
Hah,0.2423741668462753,0.8498055338859558,1.5313137282646494e-06,0.4155547618865967,0.751291036605835,-0.0149699049070477,0.4990226626396179,0.6400070190429688,-0.0297644175589084,0.5939727425575256,0.5899041891098022,-0.0490923933684825,0.6830439567565918,0.5572484135627747,-0.0646847262978553,0.3267621099948883,0.4720619022846222,0.0084959277883172,0.5354495644569397,0.4846076071262359,-0.0475079827010631,0.6661196947097778,0.4964236319065094,-0.1045925244688987,0.774154543876648,0.506320595741272,-0.1492834836244583,0.2795360684394836,0.4761755764484405,-0.0179616753011941,0.5335434675216675,0.4944355189800262,-0.0816588476300239,0.6796993613243103,0.5124364495277405,-0.1291626244783401,0.8121070861816406,0.5212373733520508,-0.1609814912080764,0.2534705996513366,0.5146160125732422,-0.0519929826259613,0.5067009925842285,0.5277165174484253,-0.1221374124288559,0.6574941873550415,0.5351091027259827,-0.1542250961065292,0.7891553640365601,0.5324007868766785,-0.1695509403944015,0.2512891888618469,0.5791028141975403,-0.0888666287064552,0.44820037484169,0.5831780433654785,-0.1493387669324875,0.5578637719154358,0.5892037749290466,-0.1714479625225067,0.655593991279602,0.5782184600830078,-0.1810649335384369
Reh,0.3708436191082001,0.8298970460891724,1.7936226015535794e-07,0.4455475211143493,0.7505250573158264,0.0196462422609329,0.475119411945343,0.6675219535827637,0.0095065580680966,0.5023024082183838,0.6154677867889404,-0.0114278113469481,0.5002187490463257,0.5991243720054626,-0.0333801433444023,0.4086785912513733,0.5130208730697632,-0.0075852051377296,0.4492305815219879,0.4041316509246826,-0.0267754439264535,0.4929520785808563,0.3549576997756958,-0.0398351028561592,0.5212557315826416,0.318516343832016,-0.0494153350591659,0.3852990269660949,0.5349141359329224,-0.0349325351417064,0.4701901078224182,0.4505313634872436,-0.0585316866636276,0.4984450936317444,0.5256510972976685,-0.0610415153205394,0.4887659549713135,0.5745531320571899,-0.0589636638760566,0.3858257532119751,0.5877410173416138,-0.0603597611188888,0.4610666334629059,0.4988076388835907,-0.0798501744866371,0.4920094609260559,0.5667009353637695,-0.0672705993056297,0.4790045320987701,0.618118405342102,-0.0551707334816455,0.3988108038902282,0.6482864618301392,-0.0848781913518905,0.4671929180622101,0.5808144211769104,-0.0909738466143608,0.4954113662242889,0.6129592061042786,-0.0760820358991622,0.4905760884284973,0.6488902568817139,-0.064697079360485
Noon,0.659923255443573,0.6413906216621399,1.4581691232251617e-07,0.7120022773742676,0.5005130171775818,-0.0730797350406646,0.7080934047698975,0.376179426908493,-0.1104122474789619,0.6848864555358887,0.266300767660141,-0.1461244821548462,0.6590051651000977,0.1773761212825775,-0.1721177697181701,0.4309172034263611,0.362164556980133,-0.0014467363944277,0.3096024394035339,0.3011365830898285,-0.0643032565712928,0.2757825255393982,0.253325343132019,-0.0955339074134826,0.2804645597934723,0.2249366492033004,-0.1071445792913436,0.3735887706279754,0.4302809536457062,0.0006483503966592,0.3241008818149566,0.3641778230667114,-0.082470566034317,0.453284740447998,0.4264763295650482,-0.0892135724425315,0.476951003074646,0.4516178369522095,-0.0654304847121238,0.3400734663009643,0.5042967796325684,-0.013829025439918,0.3152585029602051,0.4566427171230316,-0.1122969612479209,0.4378965198993683,0.5047028064727783,-0.0828909277915954,0.4278441369533539,0.5188102722167969,-0.0339846312999725,0.3152572214603424,0.5874113440513611,-0.0341118387877941,0.2954184114933014,0.547410786151886,-0.0914521589875221,0.3955177664756775,0.5657901167869568,-0.0574494190514087,0.3968665301799774,0.5786774158477783,-0.0153294578194618
Meem,0.3200574517250061,0.9411996603012084,-8.387301591028518e-07,0.5669025182723999,0.9115582704544068,-0.1967702656984329,0.8312457203865051,0.7864465713500977,-0.3032541871070862,0.8942767381668091,0.6140955686569214,-0.4012788534164428,0.7366932034492493,0.5167118906974792,-0.4788298904895782,0.7758511304855347,0.5117977261543274,-0.0788208022713661,0.7974864840507507,0.4155974984169006,-0.2587639689445495,0.7752600908279419,0.4577094316482544,-0.3431757390499115,0.7447513341903687,0.5387418270111084,-0.3519613742828369,0.5811271667480469,0.4745907187461853,-0.0571588091552257,0.6254369616508484,0.3843954503536224,-0.2903640568256378,0.5710868835449219,0.5701738595962524,-0.356119304895401,0.5406113862991333,0.6921372413635254,-0.3214641809463501,0.3974578380584717,0.4602262675762176,-0.0741622298955917,0.4190795421600342,0.3842292428016662,-0.2978831827640533,0.4278495907783508,0.5547322630882263,-0.3233360052108764,0.4256707429885864,0.6811696290969849,-0.258701354265213,0.2118013501167297,0.4651584029197693,-0.1067195832729339,0.1917081773281097,0.2906485199928283,-0.2103524953126907,0.1897290647029876,0.1753608882427215,-0.2342980355024337,0.1986253559589386,0.0581423640251159,-0.2173480838537216
Ghain,0.0579721182584762,0.8658331632614136,2.032517159022973e-06,0.1049486696720123,0.7562190294265747,-0.0047689843922853,0.1962874084711074,0.6388694643974304,-0.0366862490773201,0.2419749349355697,0.5509607791900635,-0.0702807381749153,0.2314550876617431,0.4756741821765899,-0.1028206422924995,0.2143646478652954,0.6053877472877502,-0.1234960108995437,0.4360831975936889,0.6060733795166016,-0.1934392005205154,0.5578896403312683,0.6169822216033936,-0.2330113053321838,0.6552624702453613,0.6256124973297119,-0.2584377229213714,0.197974145412445,0.6606424450874329,-0.1535041630268097,0.4634038507938385,0.6668188571929932,-0.2341616749763488,0.6126641035079956,0.6806337833404541,-0.2628042995929718,0.7292126417160034,0.6858273148536682,-0.2819595336914062,0.2012540847063064,0.7325973510742188,-0.174192190170288,0.4301497936248779,0.7460551857948303,-0.2279044240713119,0.3798325657844543,0.7691220641136169,-0.1932123601436615,0.3123826086521148,0.7708653211593628,-0.1642323434352874,0.2137423306703567,0.8051460981369019,-0.1962002515792846,0.3984894752502441,0.8158791065216064,-0.2198865413665771,0.3574523329734802,0.8251277804374695,-0.183487668633461,0.2908481359481811,0.8207683563232422,-0.1532108336687088
Tah,0.5871931314468384,0.7925803661346436,-8.81351184034429e-07,0.4917062819004059,0.7538461685180664,-0.0002431139291729,0.4122830629348755,0.6591591238975525,1.0794613444886636e-05,0.3487211763858795,0.5998111963272095,-0.0139036960899829,0.2690346240997314,0.5578899383544922,-0.029615456238389,0.4887878596782684,0.5466374754905701,0.0481573343276977,0.4188590347766876,0.4698494374752044,0.0245167389512062,0.3763158619403839,0.4253017604351043,0.0056204069405794,0.3409577012062073,0.3804667890071869,-0.0115351825952529,0.5404586791992188,0.5348697900772095,0.0158324092626571,0.4094722270965576,0.5024548172950745,-0.0416513904929161,0.3189990520477295,0.5258832573890686,-0.0703098773956298,0.2521697580814361,0.5433657169342041,-0.0764275044202804,0.5910431146621704,0.5404909253120422,-0.0220826286822557,0.4497458636760711,0.5542011260986328,-0.092825561761856,0.4730425179004669,0.6361678242683411,-0.0879716649651527,0.5100137591362,0.6874552965164185,-0.0632967799901962,0.634732723236084,0.5617535710334778,-0.0616977512836456,0.5111116766929626,0.5718832612037659,-0.1154443398118019,0.5180372595787048,0.6362290382385254,-0.1062585115432739,0.5517487525939941,0.6772027015686035,-0.0846434980630874
Lam,0.4886978566646576,0.6114037036895752,-7.208015517790045e-08,0.3720908761024475,0.5793153643608093,-0.0623425878584384,0.2573000490665436,0.5177997946739197,-0.0986610800027847,0.1449567526578903,0.4736711084842682,-0.1351338922977447,0.0618294179439544,0.4463517963886261,-0.1697596311569214,0.3380992412567138,0.4051201641559601,-0.0363512188196182,0.323430448770523,0.3096844553947449,-0.0955301597714424,0.3197632431983948,0.2468933016061782,-0.1318955421447754,0.3238295912742615,0.1909336596727371,-0.1549772024154663,0.4095872044563293,0.4075947701931,-0.032318789511919,0.4057983756065368,0.3683744072914123,-0.1094360426068306,0.4075452983379364,0.4501989781856537,-0.1168611124157905,0.411150723695755,0.4804203510284424,-0.1022423729300499,0.4868075847625732,0.4175536036491394,-0.0398000515997409,0.4818004071712494,0.3856875598430633,-0.1147355064749717,0.4723914563655853,0.4642461836338043,-0.0899201408028602,0.4693621397018432,0.4920746684074402,-0.0521068386733531,0.5581130385398865,0.4358012676239013,-0.0534165166318416,0.5544203519821167,0.3982839584350586,-0.0961518511176109,0.5305489301681519,0.4542879462242126,-0.0727633386850357,0.52243572473526,0.4812973141670227,-0.0429930537939071
