x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.41337785,0.8453571,-4.3837943e-08,0.5463267,0.7816104,-0.060365092,0.57971,0.6798499,-0.07159131,0.42480552,0.6387009,-0.083105616,0.2884739,0.67448044,-0.09354198,0.52094644,0.6223885,-0.004401753,0.53101444,0.53086096,-0.03443095,0.5365607,0.4762963,-0.04995376,0.5364246,0.4257475,-0.06367472,0.40501457,0.63019145,-0.009075186,0.3908765,0.55301964,-0.10635246,0.40600997,0.6146747,-0.14601682,0.41479194,0.6635026,-0.14068186,0.30377427,0.64367473,-0.02031745,0.2858766,0.5756242,-0.11452442,0.31917718,0.63211054,-0.123498656,0.33949086,0.6812916,-0.09478529,0.20349063,0.66247004,-0.036079835,0.1690524,0.5853536,-0.07860209,0.1668774,0.53297716,-0.084398076,0.16742,0.48155957,-0.078796715,Laa
0.5588672,0.90776575,6.372218e-07,0.57065,0.7407311,0.019391257,0.54138863,0.61640894,-0.0291458,0.5495175,0.5157845,-0.10355147,0.58594084,0.42903316,-0.17800303,0.30224556,0.6085617,-0.007917105,0.21326527,0.50467575,-0.09514515,0.23699278,0.43350732,-0.13691993,0.275417,0.3929314,-0.15965256,0.24453942,0.66801065,-0.08212462,0.31704906,0.54075706,-0.20137101,0.44955635,0.6267047,-0.21028581,0.4638289,0.68233824,-0.1878454,0.21487656,0.7390136,-0.16377343,0.33379045,0.6484902,-0.28902552,0.44878536,0.729778,-0.25051838,0.42471093,0.7721874,-0.19610645,0.19685891,0.82007754,-0.24353546,0.3058392,0.74662906,-0.32096273,0.40117878,0.7833529,-0.28377688,0.37782738,0.81612664,-0.24037158,Noon
0.38755512,0.6298348,1.7332331e-07,0.4562059,0.58395165,-0.070034266,0.47573888,0.50365865,-0.10262381,0.37260443,0.46819866,-0.12851305,0.28364304,0.4631641,-0.15007526,0.46716598,0.3882084,-0.06415194,0.47861812,0.26880205,-0.11959586,0.4872291,0.19604693,-0.15508239,0.48700207,0.13510351,-0.18024829,0.38618028,0.4030072,-0.064249955,0.37037912,0.36308578,-0.1485259,0.38554284,0.43924364,-0.1712035,0.3972921,0.47826567,-0.16828884,0.3177007,0.4295132,-0.0726784,0.30024877,0.40193912,-0.154217,0.3386747,0.47094208,-0.14604129,0.3577694,0.49568892,-0.12048718,0.26344734,0.4680942,-0.08763735,0.2656499,0.44590163,-0.13955139,0.30081555,0.49082407,-0.123717606,0.31272286,0.5114188,-0.098577276,Beh
0.4545411,0.72015035,1.0039112e-07,0.5020967,0.6107015,0.017992094,0.5128727,0.5114017,0.026699482,0.52756536,0.43012616,0.022736836,0.53762317,0.3527071,0.017590046,0.4241076,0.46963927,0.07376091,0.3939404,0.39137077,0.07464099,0.38726804,0.3248906,0.06744053,0.3800547,0.2739672,0.06011658,0.40560466,0.4743338,0.05155869,0.41508386,0.38320416,0.028695665,0.44691077,0.4478895,0.0108150095,0.4484639,0.51179516,0.008861571,0.3824329,0.4851824,0.026019055,0.39416772,0.3908458,-0.004306887,0.42887247,0.46555078,-0.008890343,0.42852387,0.52617604,0.00037126546,0.3573834,0.50412434,0.0020668323,0.36752215,0.41074267,-0.017736567,0.4000323,0.45530075,-0.012151077,0.40701026,0.51037693,-0.0009204814,Noon
0.5496855,0.7102878,-7.4297236e-07,0.6117276,0.6823194,-0.0707262,0.6258352,0.6257055,-0.11231285,0.5672265,0.59052575,-0.14780526,0.49267894,0.56351787,-0.17696518,0.61389685,0.51048833,-0.06784438,0.6241498,0.45958045,-0.14020643,0.59790987,0.5224972,-0.18866578,0.58261645,0.57333505,-0.2138731,0.5435788,0.50599337,-0.06435195,0.54298514,0.41870648,-0.13469073,0.52927,0.48778325,-0.16752112,0.52925843,0.5395286,-0.17658927,0.4768034,0.5176169,-0.070289865,0.4577739,0.44097674,-0.13555099,0.46620888,0.5046482,-0.14757195,0.47836548,0.55495197,-0.1416829,0.41601077,0.54708594,-0.08160704,0.39869398,0.509135,-0.13003233,0.41898513,0.5488267,-0.13609515,0.43862122,0.5813851,-0.13167103,Heh
0.4345458,0.8147597,-3.317053e-08,0.56091905,0.7474208,0.031361334,0.6107916,0.693879,-0.0017182677,0.64328605,0.65354073,-0.056848045,0.6093041,0.6350318,-0.11190602,0.41103745,0.5922103,-0.015294446,0.40781665,0.5103916,-0.07434062,0.46249965,0.46370506,-0.10690441,0.5197009,0.44041693,-0.1254051,0.37099048,0.6079394,-0.072547965,0.561127,0.5787445,-0.13593782,0.59358746,0.6390263,-0.13745041,0.5499212,0.6590313,-0.12863804,0.36704314,0.6371687,-0.1307698,0.56336975,0.6249282,-0.18603247,0.5791774,0.67737424,-0.15988761,0.52618957,0.69017696,-0.13706304,0.38835242,0.6715869,-0.1882742,0.5386119,0.6679163,-0.21296622,0.5500865,0.7052315,-0.18342394,0.5032523,0.71878314,-0.1592287,Reh
0.45590788,0.81826067,-2.0918168e-07,0.37738645,0.7318224,-0.08764825,0.3605417,0.6135514,-0.12237775,0.4492909,0.5145975,-0.15479608,0.54255056,0.45058173,-0.17911041,0.33575588,0.46637335,0.0027112889,0.31973094,0.34711534,-0.058135062,0.3073849,0.26253885,-0.09363524,0.30522865,0.19391441,-0.11697843,0.44272596,0.47757393,0.009326627,0.4661219,0.3833766,-0.07501718,0.4439855,0.4841735,-0.0783446,0.43970844,0.5233374,-0.047955915,0.53774154,0.5096798,-0.0037394047,0.5570016,0.44827044,-0.0882211,0.5143438,0.54114616,-0.052242458,0.504902,0.5642884,0.0008113414,0.62068486,0.5620195,-0.028490063,0.63688684,0.50782514,-0.07995987,0.5900146,0.57483697,-0.05172483,0.5709028,0.59733355,-0.014610207,Beh
0.17367083,0.5993858,1.8562805e-06,0.27074367,0.5051818,0.057323057,0.3988067,0.4724984,0.05210775,0.50637203,0.49138537,0.033906706,0.58303046,0.52338177,0.015804477,0.4747908,0.43538678,-0.026276562,0.6620919,0.46031404,-0.03955747,0.76249564,0.47625995,-0.040102076,0.84510374,0.4852461,-0.041827492,0.48715132,0.48763043,-0.07433604,0.6890935,0.52268505,-0.106150776,0.8124674,0.5488372,-0.12614362,0.90657103,0.5707288,-0.13977933,0.47614646,0.55347246,-0.106735095,0.5539218,0.62531495,-0.10166902,0.4903927,0.6286048,-0.06697995,0.44172895,0.6132858,-0.04545041,0.45043913,0.6197115,-0.13680685,0.49400678,0.67067903,-0.107989304,0.43919408,0.6720815,-0.06167751,0.3965948,0.6535505,-0.02935131,Ain
0.6255066,0.5857771,5.665772e-07,0.68917125,0.5540828,-0.0024261528,0.73710203,0.5042332,-0.011685508,0.78052336,0.47833228,-0.029394204,0.83406824,0.4648691,-0.047097854,0.68596613,0.42680022,0.0022401966,0.75221455,0.37765667,-0.03116295,0.79339534,0.34747243,-0.053488635,0.8301094,0.3201295,-0.0693917,0.6462144,0.4251943,-0.019983102,0.73812425,0.40686107,-0.07317818,0.79481304,0.43807098,-0.0926909,0.8275775,0.45993996,-0.09562786,0.6117599,0.43594348,-0.045197885,0.7037436,0.44459805,-0.093535565,0.6986902,0.49314407,-0.090542205,0.67139363,0.50945896,-0.077492826,0.58480275,0.45686767,-0.071828224,0.66436005,0.46214163,-0.10074087,0.6631384,0.4942222,-0.0922587,0.6345106,0.50297207,-0.07984784,Tah
0.59729534,0.4872192,1.1130708e-06,0.6623962,0.46452487,-0.07699973,0.6763967,0.41199824,-0.11975358,0.6181594,0.3779661,-0.15685235,0.5364133,0.3594126,-0.19334018,0.63409984,0.29822874,-0.09282356,0.61510515,0.20894891,-0.14912647,0.5978163,0.15400016,-0.18596056,0.5813349,0.1014813,-0.2092807,0.5667706,0.29867494,-0.09194626,0.5491204,0.19423431,-0.15167166,0.53421175,0.13033934,-0.18840101,0.5230306,0.07209666,-0.20717923,0.50992715,0.3239989,-0.096374676,0.48788682,0.26445264,-0.17679551,0.50975215,0.33104175,-0.18293966,0.5269953,0.38085735,-0.16460443,0.46509534,0.36711878,-0.10609611,0.43830448,0.3297907,-0.17080817,0.47310933,0.36894402,-0.16571823,0.5050042,0.404906,-0.14592542,Teh
0.55689085,0.7569712,-1.0019953e-07,0.7702137,0.5966934,0.16654913,0.8341644,0.4534356,0.21996681,0.8602189,0.35574797,0.19809893,0.85315996,0.2673931,0.17647663,0.3941316,0.34829158,0.32966453,0.36567348,0.21497977,0.280381,0.47571746,0.141578,0.23805338,0.58154416,0.09825215,0.21295105,0.288567,0.36356065,0.1735922,0.5361752,0.2447911,0.033937722,0.664968,0.3552974,-0.02305191,0.62440556,0.42921758,-0.011482453,0.200371,0.37737623,0.0061876858,0.5034574,0.28630695,-0.15526882,0.6000807,0.4180983,-0.14365415,0.510836,0.48390007,-0.0830343,0.13567773,0.40254477,-0.14797997,0.4326041,0.3362788,-0.24982949,0.5202808,0.43991888,-0.21132316,0.4335503,0.5061769,-0.15127067,Dal
0.45948744,0.61099243,-1.3696495e-06,0.62362945,0.5231244,-0.040889163,0.7105945,0.4239727,-0.04329096,0.6974088,0.3193924,-0.04739553,0.63131344,0.255344,-0.03515789,0.5866595,0.34922907,0.03137259,0.5563041,0.2767219,-0.05150311,0.56525195,0.35332975,-0.094407566,0.58383214,0.40237278,-0.10716511,0.47820503,0.36461425,0.028566094,0.44623345,0.29007468,-0.09276164,0.48683447,0.38686967,-0.13539802,0.5213664,0.43455106,-0.13406008,0.38336337,0.3930136,0.015119234,0.3529646,0.32879066,-0.09707312,0.40654367,0.41930357,-0.068818554,0.43997476,0.46378213,-0.0153909,0.28947052,0.4321629,-0.0006282813,0.27823928,0.37668684,-0.06374032,0.33211976,0.4403513,-0.029751139,0.355689,0.4726614,0.017297084,Sad
0.64216745,0.2917111,-3.1872793e-07,0.56875443,0.25328904,-0.02128492,0.46423182,0.2402009,-0.027259473,0.37483042,0.23684259,-0.033780437,0.3043522,0.24824852,-0.041909263,0.3480638,0.25882006,-0.006333903,0.2701322,0.35289457,-0.03801047,0.21237694,0.4241162,-0.06984477,0.16353688,0.4795888,-0.093827665,0.35462332,0.26565695,-0.013226533,0.26852888,0.37257248,-0.04534797,0.2068042,0.44722533,-0.07543465,0.15571672,0.5103824,-0.09881832,0.38373524,0.2734769,-0.025214937,0.2895965,0.35848182,-0.06488965,0.22580674,0.42453787,-0.09152431,0.17523026,0.48366,-0.108560674,0.42563066,0.28037578,-0.03890764,0.35517973,0.30306196,-0.078448966,0.3020569,0.3198129,-0.10161906,0.2531553,0.33934715,-0.116687566,del
0.4501505,0.837124,-2.1369565e-06,0.30647364,0.74099565,-0.10846195,0.22364388,0.596328,-0.15423995,0.24793005,0.448678,-0.19091423,0.3236538,0.3597089,-0.1973468,0.37228334,0.45879424,-0.038274657,0.4338203,0.3794054,-0.13610558,0.40169173,0.5037857,-0.16035786,0.37602448,0.55335367,-0.16292211,0.49550435,0.48142233,-0.027410058,0.56831664,0.4174899,-0.12937821,0.49043524,0.5605988,-0.12210794,0.44413728,0.5589478,-0.09436815,0.59205836,0.52809644,-0.041177113,0.67866665,0.4838375,-0.14254446,0.5858793,0.5874074,-0.09436915,0.5381618,0.5910281,-0.04146457,0.68220115,0.59039325,-0.06728403,0.76024866,0.552937,-0.12487398,0.68205255,0.61824656,-0.09435182,0.6265836,0.6305961,-0.058693133,Sad
0.60458094,0.9436881,-2.0371742e-07,0.68563694,0.8779813,-0.05679552,0.72967917,0.783283,-0.10400642,0.67475194,0.69749224,-0.1500995,0.6098511,0.644697,-0.1914163,0.70576274,0.57506895,-0.050808225,0.7202915,0.5233521,-0.112928644,0.73721284,0.5618311,-0.15523459,0.7452228,0.6275948,-0.178435,0.6163268,0.5775372,-0.057038747,0.63135725,0.5448824,-0.11609136,0.64979386,0.62632096,-0.14018711,0.6607492,0.6700374,-0.14858878,0.53602225,0.6162212,-0.07233245,0.53550833,0.5837168,-0.13049632,0.56478703,0.6495449,-0.13268612,0.5783531,0.67804074,-0.12672848,0.46289912,0.6805328,-0.09291925,0.47258067,0.6613259,-0.13422954,0.5061971,0.70934886,-0.12841024,0.52510285,0.729493,-0.11786813,Heh
0.7012727,0.71371835,-1.6163903e-06,0.59965426,0.61599845,0.014310391,0.5270323,0.51119137,-0.017836098,0.5029791,0.43116435,-0.052126642,0.5129654,0.36576927,-0.095423594,0.57311076,0.43626106,-0.14004028,0.3530327,0.42972636,-0.22030415,0.22788426,0.44064838,-0.26516435,0.12625036,0.45477182,-0.2932619,0.6052774,0.4817443,-0.1830779,0.36136085,0.47624317,-0.2560759,0.2124559,0.4843294,-0.2831159,0.093049824,0.49435294,-0.3121641,0.6168823,0.5455186,-0.21989843,0.37969658,0.53476787,-0.28749046,0.23239186,0.53305596,-0.30220193,0.11783567,0.53284645,-0.31709886,0.61046904,0.62124,-0.25143814,0.41436338,0.60441446,-0.30714482,0.2946359,0.5931972,-0.3230061,0.19817433,0.57991415,-0.3374299,Khah
0.33970934,0.70200366,7.4622324e-07,0.5107367,0.6679323,-0.09870272,0.6255947,0.5742356,-0.11680795,0.68570685,0.4820976,-0.12531626,0.7687328,0.4221719,-0.12854321,0.566812,0.44949907,-0.0062397993,0.5871522,0.35583675,-0.03806836,0.5841942,0.3007431,-0.07713954,0.5770516,0.2528503,-0.109196514,0.46192247,0.4355986,0.009826024,0.4872775,0.33269596,-0.015417031,0.49168018,0.26819503,-0.05253649,0.49120355,0.21347567,-0.08136483,0.35998526,0.44371042,0.007917125,0.3856622,0.34508115,-0.031172538,0.40426105,0.28852236,-0.064017415,0.4200406,0.23621231,-0.08590513,0.2473568,0.4669994,-0.0050122812,0.27141017,0.38876018,-0.04899777,0.29535925,0.34097633,-0.07121415,0.32546395,0.29297435,-0.08488957,Seen
0.6834141,0.7442006,4.0079794e-07,0.7354857,0.6012791,0.036313172,0.73167336,0.5211982,0.056806322,0.71845186,0.45109278,0.06338508,0.6991376,0.38374054,0.069402225,0.5060445,0.5535872,0.093733676,0.37216473,0.56228155,0.09986296,0.3254682,0.50959605,0.09070337,0.29581323,0.4599562,0.08225593,0.4629456,0.56412536,0.06380523,0.31361187,0.5332281,0.06491904,0.29175788,0.45150387,0.05476961,0.30058956,0.39197856,0.04812683,0.43873632,0.5671041,0.030263148,0.30564803,0.5202815,0.0215949,0.29157197,0.4349889,0.015590766,0.30147183,0.37395197,0.014978534,0.4330708,0.56005937,-0.0025631513,0.33667642,0.51881653,-0.013822855,0.32017753,0.4598793,-0.012408076,0.31934178,0.40747362,-0.0069615203,space
0.45878473,0.6208812,5.3515805e-07,0.56296015,0.58831584,-0.09245468,0.6184105,0.5219591,-0.12704399,0.5296215,0.4682557,-0.15142457,0.41729558,0.4492548,-0.17482647,0.6253747,0.42868,-0.06445676,0.64109296,0.3540574,-0.1122366,0.6351743,0.306769,-0.16006869,0.62629783,0.26173854,-0.1997636,0.53442764,0.41694674,-0.059641737,0.5439145,0.33122244,-0.09896106,0.53734666,0.2767619,-0.14698996,0.53309333,0.22618903,-0.1879231,0.45023376,0.42572418,-0.06570462,0.44370708,0.34751275,-0.10700612,0.44153997,0.29548422,-0.14943339,0.4390054,0.25000632,-0.18316695,0.36360556,0.44775468,-0.081578106,0.3562352,0.38593897,-0.11938444,0.35068285,0.34522992,-0.14313047,0.34488237,0.30627757,-0.16417998,Kaf
0.5327754,0.7541087,1.102213e-06,0.564168,0.73955745,-0.120406196,0.55365515,0.68028295,-0.16950618,0.47511575,0.6243886,-0.19611852,0.40076464,0.57472837,-0.22167297,0.59418505,0.54735976,-0.11739602,0.6003646,0.44731075,-0.16477808,0.59642303,0.38068014,-0.20375484,0.58842516,0.31939018,-0.23350808,0.53562474,0.54014426,-0.086465634,0.5442201,0.43435064,-0.13675292,0.54256606,0.36436683,-0.17921391,0.5413505,0.29741544,-0.20745307,0.4780613,0.5547137,-0.064158484,0.47547773,0.45968604,-0.12851435,0.4756656,0.39676896,-0.1760218,0.4832649,0.33778274,-0.20510313,0.4239654,0.5849065,-0.049399648,0.39476082,0.54853886,-0.12031275,0.3983181,0.57623076,-0.14727186,0.4115591,0.60115397,-0.16002868,Theh
0.34875667,0.9116625,7.600497e-07,0.24300641,0.8536335,-0.05851389,0.20561533,0.78342867,-0.08184268,0.28520954,0.7031718,-0.09364615,0.39192528,0.6686096,-0.100089066,0.2732443,0.625937,-0.06545664,0.26966506,0.48492393,-0.124153584,0.279725,0.40986207,-0.16601987,0.2947948,0.34365147,-0.19011481,0.35343793,0.6204422,-0.07079802,0.35939354,0.4741869,-0.1343611,0.36836165,0.38525313,-0.16671932,0.37553945,0.31148672,-0.17782633,0.42035717,0.6450478,-0.08351792,0.4412357,0.51213694,-0.16621095,0.42946532,0.42680988,-0.20545879,0.42480424,0.34690568,-0.21445087,0.4866926,0.71263427,-0.09701777,0.4790208,0.60753167,-0.13217121,0.43031076,0.62937284,-0.110299155,0.39116934,0.68491244,-0.08802261,Theh
0.26533514,0.5517369,-2.9525523e-07,0.41192275,0.501177,0.04221373,0.46945357,0.4506518,0.015152103,0.5325964,0.42049438,-0.035804465,0.5989053,0.4059431,-0.08645859,0.2921853,0.3548522,-0.02069755,0.3500508,0.28299612,-0.070287,0.4428292,0.26032197,-0.09754927,0.52450037,0.2567204,-0.11435586,0.263387,0.37136078,-0.08128866,0.5023256,0.34412903,-0.13760898,0.51812124,0.3905978,-0.13616635,0.46897668,0.40968186,-0.12870322,0.27543718,0.39846522,-0.13924263,0.5023467,0.38007936,-0.17698835,0.503492,0.42076385,-0.13992462,0.45027003,0.4375946,-0.114148736,0.3096127,0.42846936,-0.19695163,0.48093796,0.41502577,-0.20205863,0.48867786,0.44510743,-0.16095889,0.45012158,0.45944336,-0.13249768,Reh
0.53485906,0.82367015,1.0810727e-06,0.68532574,0.76399404,-0.1375474,0.7859489,0.64597887,-0.22103201,0.7553014,0.5330529,-0.3006527,0.60361797,0.47738808,-0.37012658,0.62534577,0.46820956,-0.09291244,0.5871983,0.3349805,-0.25276285,0.5983827,0.3318329,-0.35016823,0.62801635,0.40715992,-0.38468337,0.49790728,0.49414364,-0.08917291,0.41741073,0.32290673,-0.26957014,0.44890326,0.36329496,-0.35091513,0.5036406,0.43321222,-0.35790396,0.39324194,0.54846156,-0.10598328,0.3546143,0.50660396,-0.28361714,0.42237782,0.6093082,-0.2995002,0.47446424,0.67501104,-0.2549834,0.30106175,0.6181541,-0.13256322,0.28563866,0.59974223,-0.23988529,0.35851339,0.66793317,-0.22833169,0.4006197,0.7057783,-0.1870854,Qaf
0.67675567,0.7689383,-1.9981938e-07,0.7475337,0.7362459,-0.0861858,0.7745069,0.66707444,-0.12593642,0.6849575,0.62054104,-0.15515488,0.596977,0.5935352,-0.18040514,0.7387963,0.5441022,-0.077404946,0.718324,0.42802387,-0.13383798,0.70467174,0.36179605,-0.1677836,0.6961677,0.3038022,-0.18879461,0.6576948,0.54440993,-0.061667718,0.62424576,0.5441445,-0.14880922,0.63808966,0.62630606,-0.17336896,0.66889894,0.6704374,-0.16905548,0.589558,0.5599022,-0.05465685,0.55404484,0.56939566,-0.1441187,0.5905929,0.6386183,-0.14038572,0.62972957,0.6757596,-0.11285537,0.5344332,0.5840115,-0.05389021,0.49760294,0.5724747,-0.11933473,0.5305096,0.6176772,-0.11020355,0.5661778,0.6504115,-0.0827291,Beh
0.5298278,0.6772588,9.5338265e-07,0.5893921,0.66251904,-0.054835036,0.64242876,0.6152113,-0.08451197,0.66460174,0.5689286,-0.112902075,0.67168105,0.5197641,-0.13358916,0.6425409,0.5262124,-0.019006977,0.6492038,0.479689,-0.07495215,0.6709445,0.4581976,-0.10403386,0.67260575,0.47462448,-0.111896515,0.587697,0.51142544,-0.017699223,0.5927871,0.4464699,-0.07968326,0.6186166,0.45483696,-0.09983616,0.634373,0.47101223,-0.0934335,0.5248372,0.5127435,-0.027380234,0.5456101,0.5065476,-0.09156178,0.5540394,0.55728585,-0.0805191,0.5496863,0.57127,-0.05129437,0.46325457,0.5259214,-0.042889986,0.48940593,0.54412717,-0.08646239,0.5031496,0.58264166,-0.078266986,0.49687743,0.58435744,-0.05733849,Qaf
0.3535591,0.6754435,1.9296166e-07,0.4693025,0.64346236,-0.1106421,0.5264287,0.598439,-0.17427978,0.50767785,0.5527777,-0.23545033,0.45693526,0.5076832,-0.2919858,0.56985134,0.5203344,-0.034645714,0.62571746,0.47461823,-0.14141797,0.6078926,0.47051114,-0.24495083,0.5718523,0.49159852,-0.30817065,0.47704595,0.5115403,-0.02788907,0.51694447,0.44860694,-0.14206274,0.5036148,0.44945785,-0.26179007,0.4874811,0.47193387,-0.33808482,0.38000062,0.5114809,-0.041256417,0.4171702,0.45515344,-0.14985992,0.41393867,0.4508782,-0.26377198,0.40167797,0.47973004,-0.33166823,0.2840082,0.522739,-0.062417228,0.3258334,0.49032938,-0.15045686,0.35252532,0.48434734,-0.23124556,0.37120694,0.4946168,-0.2875784,Heh
0.6505174,0.7987037,-1.9421184e-06,0.50021905,0.77639127,-0.08572505,0.36588234,0.714874,-0.14284442,0.32759345,0.63947845,-0.20245603,0.42571443,0.5945481,-0.24572967,0.45205724,0.59258825,-0.061156265,0.449399,0.5289561,-0.16856642,0.48466215,0.60472816,-0.21471778,0.50660473,0.6636812,-0.22029915,0.5610852,0.58874345,-0.05485684,0.561145,0.5443419,-0.18948092,0.5885086,0.6400389,-0.22693652,0.5919737,0.6994425,-0.21477944,0.6629671,0.5880854,-0.06414266,0.65933925,0.54216695,-0.18859145,0.67076206,0.6301269,-0.18758404,0.66730547,0.68928117,-0.14132339,0.759639,0.5897918,-0.07914187,0.7368209,0.5017583,-0.13423853,0.71439105,0.45091254,-0.13413194,0.6825084,0.40040255,-0.11252751,Meem
0.531354,0.7783527,-2.006789e-06,0.4309673,0.6744684,-0.12259402,0.37332165,0.53044367,-0.1800928,0.36150175,0.4228739,-0.21403453,0.37551627,0.32131165,-0.23055947,0.5564744,0.5059796,-0.18150155,0.32068744,0.59642315,-0.2666619,0.28108898,0.6595081,-0.2977719,0.3389106,0.66261065,-0.31719953,0.6443096,0.58888876,-0.1646769,0.3779691,0.693329,-0.24480984,0.33797464,0.72562706,-0.25024322,0.3870168,0.7113271,-0.25539112,0.69275105,0.6835276,-0.15817481,0.45538217,0.7777161,-0.25093272,0.3984348,0.7926426,-0.22978313,0.42313194,0.77620304,-0.20682098,0.715745,0.7748657,-0.16330978,0.54413205,0.8452637,-0.24352397,0.46316433,0.847662,-0.2454378,0.44601834,0.8329241,-0.2350356,Alef
0.4444359,0.84884214,1.6642969e-06,0.5678441,0.73286605,0.013814433,0.640331,0.57164687,-0.008796002,0.6694002,0.4621458,-0.06125217,0.6191334,0.4569418,-0.099155195,0.45308056,0.41052896,0.015190938,0.49887016,0.24076766,-0.04631284,0.5225053,0.135758,-0.086889185,0.5458537,0.05523017,-0.12411697,0.33647662,0.43633556,-0.070432425,0.32133794,0.23078373,-0.18347655,0.3790932,0.114319116,-0.24339704,0.43928668,0.033990055,-0.27833766,0.2590416,0.49552837,-0.15831359,0.45710418,0.34281957,-0.2587527,0.5450388,0.45247093,-0.20254117,0.55424607,0.52664846,-0.14421867,0.25856352,0.5757232,-0.25416175,0.4834651,0.47576928,-0.32056528,0.5303848,0.558515,-0.27906838,0.4957835,0.611429,-0.23741283,Zain
0.31288993,0.7903997,-7.117702e-07,0.4668777,0.7743485,-0.1351531,0.6278758,0.70194626,-0.200814,0.7411063,0.62619495,-0.24806501,0.86346585,0.6076967,-0.2733687,0.5204564,0.53571445,-0.12009376,0.46447837,0.47907668,-0.21147345,0.4661028,0.5775646,-0.23570116,0.4885522,0.624652,-0.2315472,0.41656023,0.52630025,-0.08154537,0.35741204,0.49436134,-0.1857458,0.37806076,0.61480033,-0.18998994,0.4273277,0.6367238,-0.16541278,0.3268966,0.5267357,-0.062370595,0.2767123,0.49553183,-0.16676328,0.3026858,0.6071482,-0.15728931,0.34246314,0.65701383,-0.11677413,0.24929446,0.53291994,-0.053350274,0.23317897,0.4282254,-0.11429854,0.22118944,0.37423378,-0.1248181,0.21129167,0.3067991,-0.113049336,Yeh
0.44400227,0.49469477,-3.610623e-07,0.5007378,0.43617636,-0.10197794,0.49023435,0.38129485,-0.16551167,0.46476045,0.33791286,-0.20982118,0.4329911,0.2902341,-0.24525644,0.36338472,0.40384075,-0.21447062,0.5222527,0.43703055,-0.3050713,0.539022,0.44065842,-0.34193265,0.4995453,0.43365648,-0.36264127,0.3170451,0.45268473,-0.19879384,0.53108835,0.4818422,-0.2635079,0.5268563,0.47656757,-0.2549454,0.46231776,0.46467975,-0.25799352,0.31067243,0.49647492,-0.18885362,0.512859,0.51934206,-0.2474862,0.50914246,0.50900555,-0.21295992,0.45570064,0.4936292,-0.19351837,0.31925276,0.53364825,-0.19110051,0.47016954,0.54970753,-0.24763288,0.46944207,0.5414992,-0.24626645,0.4283277,0.5337579,-0.24264331,Alef
0.3593892,0.85327226,-8.7388224e-07,0.5433415,0.7780241,-0.046556395,0.6867506,0.644455,-0.05597367,0.80510354,0.5475267,-0.07618603,0.9239312,0.5103565,-0.085650384,0.56469077,0.54251033,0.040969722,0.59692883,0.4387853,-0.04091879,0.57446045,0.5294813,-0.085893236,0.5572519,0.61473167,-0.09040074,0.45388412,0.54260397,0.037574906,0.47747,0.4399625,-0.07794788,0.4706542,0.5623075,-0.12358141,0.47020605,0.6623436,-0.11190284,0.34847724,0.5489134,0.016805219,0.36869413,0.47333053,-0.08217102,0.3798206,0.58750534,-0.089677006,0.3907123,0.67606354,-0.050829932,0.24353501,0.5572748,-0.008923576,0.2566092,0.46060383,-0.041998178,0.27127174,0.40036756,-0.042256873,0.2829916,0.33770102,-0.024483563,Yeh
0.60488796,0.4720369,-1.7555729e-07,0.76346266,0.43800074,-0.122303694,0.8591327,0.33004728,-0.18679336,0.8181116,0.2224023,-0.24691665,0.73887277,0.14538027,-0.29473287,0.6949914,0.218706,-0.08832832,0.68314534,0.10144778,-0.20884211,0.7128998,0.07041488,-0.24574776,0.7307156,0.10056813,-0.2446061,0.5506511,0.2435054,-0.08214716,0.5647699,0.17839673,-0.23464888,0.62964404,0.28279456,-0.23479186,0.6461657,0.3348651,-0.18657008,0.43918714,0.2810166,-0.09806569,0.47236168,0.24939188,-0.27162147,0.5543246,0.34291855,-0.2173992,0.55721027,0.37687975,-0.13116749,0.32766035,0.32677093,-0.122500874,0.3709598,0.30408952,-0.24490961,0.4536236,0.36883307,-0.20847236,0.4631949,0.39044085,-0.14799239,Feh
0.16413215,0.59405524,3.9653253e-07,0.27611038,0.42231238,0.11439614,0.42681217,0.40176973,0.16385627,0.5399574,0.43909526,0.21071343,0.60883427,0.48820406,0.2647878,0.5267055,0.39094177,0.0045972867,0.7084241,0.36740422,0.023611428,0.8019291,0.35375386,0.034980293,0.8842845,0.35396263,0.040257566,0.5376837,0.5059298,-0.012518012,0.73398906,0.46313196,-0.0025838097,0.8498229,0.4462155,0.00895865,0.9401566,0.44568783,0.011050181,0.5268828,0.61782175,-0.0035361352,0.6816918,0.5902174,0.07069987,0.6393045,0.5482063,0.15423925,0.5804334,0.53078014,0.20098883,0.5085984,0.7083479,0.012997614,0.6126382,0.65858066,0.0943613,0.58662903,0.62527406,0.16343135,0.5457278,0.6194075,0.2102868,Ain
